Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
77507,"Red Mars (Mars Trilogy, #1)",Kim Stanley Robinson,"Robinson, Kim Stanley",,"=""0553560735""","=""9780553560732""",5,3.85,Spectra Books,Mass Market Paperback,572,1993,1992,2020/04/14,2020/02/23,"fiction, library, science-fiction, space, award-winning, read-again","fiction (#497), library (#144), science-fiction (#83), space (#60), award-winning (#85), read-again (#27)",read,,,,1,,,0,,,,,
23196824,13 Hours: The Inside Account of What Really Happened In Benghazi,Mitchell Zuckoff,"Zuckoff, Mitchell",,"=""""","=""""",0,4.29,Twelve,Kindle Edition,308,2014,2014,,2018/03/31,"to-read, history, made-into-movie, nonfiction, kindle","to-read (#432), history (#104), made-into-movie (#106), nonfiction (#234), kindle (#275)",to-read,,,,0,,,0,,,,,
3398625,The Lost City of Z: A Tale of Deadly Obsession in the Amazon,David Grann,"Grann, David",,"=""0385513534""","=""9780385513531""",4,3.87,Doubleday/Random House (NY),Hardcover,339,2009,2009,2020/04/11,2019/11/24,"audio, history, library, made-into-movie, nonfiction","audio (#17), history (#151), library (#112), made-into-movie (#149), nonfiction (#333)",read,,,,1,,,0,,,,,
13414492,Flour Water Salt Yeast: The Fundamentals of Artisan Bread and Pizza,Ken Forkish,"Forkish, Ken",,"=""160774273X""","=""9781607742739""",4,4.47,Ten Speed Press,Hardcover,272,2012,2012,2020/04/10,2020/04/04,"nonfiction, science, st-thomas, award-winning","nonfiction (#355), science (#220), st-thomas (#46), award-winning (#84)",read,,,,1,,,0,,,,,
25733983,Lab Girl,Hope Jahren,"Jahren, Hope",,"=""1101874937""","=""9781101874936""",2,4.01,Knopf,Hardcover,290,2016,2016,2020/04/04,2019/03/02,"biography, biology, nonfiction, science, library","biography (#84), biology (#98), nonfiction (#303), science (#197), library (#68)",read,,,,1,,,0,,,,,
45186565,Uncanny Valley,Anna Wiener,"Wiener, Anna",,"=""0374278016""","=""9780374278014""",3,3.70,MCD,Hardcover,281,2020,2020,2020/04/03,2020/01/12,"biography, new, nonfiction, library","biography (#101), new (#63), nonfiction (#345), library (#152)",read,,,,1,,,0,,,,,
33375622,Her Body and Other Parties,Carmen Maria Machado,"Machado, Carmen Maria",,"=""155597788X""","=""9781555977887""",1,3.91,Graywolf Press,Paperback,248,2017,2017,2020/04/01,2019/12/24,"fiction, library, short-stories","fiction (#486), library (#129), short-stories (#9)",read,Maybe I just didn’t get it.<br/><br/>I knew I had to give up when she started summarizing Law and Order SVU.,,,1,,,0,,,,,
11275,The Wind-Up Bird Chronicle,Haruki Murakami,"Murakami, Haruki",Jay Rubin,"=""0965341984""","=""9780965341981""",2,4.16,Knopf,Paperback,607,1997,1994,2020/03/31,2014/02/09,"top-100-lifetime, fiction","top-100-lifetime (#103), fiction (#121)",read,"I only made it halfway through, but I’m going to count it. It just didn’t intrigue me enough to spend another five hours reading it.",,,1,,,0,,,,,
42872088,The Education of an Idealist: A Memoir,Samantha Power,"Power, Samantha",,"=""0062820710""","=""9780062820716""",4,4.36,Dey Street Books,ebook,592,2019,2019,2020/03/29,2019/10/22,"award-winning, biography, new, nonfiction, library, audio, history","award-winning (#75), biography (#93), new (#48), nonfiction (#329), library (#114), audio (#27), history (#159)",read,,,,1,,,0,,,,,
43319933,Every Tool's a Hammer: Life Is What You Make It,Adam Savage,"Savage, Adam",,"=""1982113499""","=""9781982113490""",4,4.12,Atria Books,ebook,320,2019,2019,2020/03/28,2019/01/12,"biography, new, nonfiction, kindle","biography (#79), new (#33), nonfiction (#298), kindle (#319)",read,,,,1,,,0,,,,,
33507,"Twenty Thousand Leagues Under the Sea (Extraordinary Voyages, #6)",Jules Verne,"Verne, Jules",Anthony Bonner,"=""076072850X""","=""9780760728505""",5,3.89,Barnes & Noble,Hardcover,394,2002,1869,2015/10/11,2014/02/09,"disney, classics, fiction, made-into-movie, ocean, kindle, science, philosophy, science-fiction, favorites, st-thomas","disney (#6), classics (#67), fiction (#197), made-into-movie (#51), ocean (#15), kindle (#72), science (#116), philosophy (#7), science-fiction (#21), favorites (#28), st-thomas (#45)",read,,,,1,,,0,,,,,
18007564,The Martian,Andy Weir,"Weir, Andy",,"=""0804139024""","=""9780804139021""",5,4.40,Crown,Hardcover,384,2014,2012,2015/10/25,2014/11/22,"fiction, science-fiction, space, made-into-movie, science, kindle, favorites, st-thomas","fiction (#213), science-fiction (#2), space (#9), made-into-movie (#73), science (#118), kindle (#73), favorites (#38), st-thomas (#44)",read,,,,1,,,0,,,,,
35448424,Shadow Divers: The True Adventure of Two Americans Who Risked Everything to Solve One of the Last Mysteries of World War II,Robert Kurson,"Kurson, Robert",,"=""""","=""""",5,4.30,Random House,Kindle Edition,416,2004,2004,2017/08/06,2014/02/09,"ocean, biography, history, diving, nonfiction, kindle, science, favorites, st-thomas","ocean (#1), biography (#29), history (#51), diving (#9), nonfiction (#133), kindle (#257), science (#161), favorites (#12), st-thomas (#43)",read,,,,1,,,0,,,,,
40538657,The Island of Sea Women,Lisa See,"See, Lisa",,"=""""","=""""",3,4.25,Scribner,Hardcover,374,2019,2019,2020/03/19,2020/03/07,"diving, fiction, library, history, ocean","diving (#29), fiction (#500), library (#147), history (#158), ocean (#71)",read,,,,1,,,0,,,,,
25843420,"The Atlantis Gene (The Origin Mystery, #1)",A.G. Riddle,"Riddle, A.G.",,"=""""","=""""",0,3.73,Riddle Inc.,Paperback,464,2015,2013,,2020/03/18,"to-read, fantasy, fiction, science-fiction, recommended","to-read (#524), fantasy (#56), fiction (#505), science-fiction (#88), recommended (#33)",to-read,,,,0,,,0,,,,,
13055592,Redshirts,John Scalzi,"Scalzi, John",,"=""0765316994""","=""9780765316998""",0,3.85,Tor Books,Hardcover,320,2012,2012,,2020/03/17,"to-read, fiction, kindle, science-fiction","to-read (#523), fiction (#503), kindle (#326), science-fiction (#86)",to-read,,,,0,,,0,,,,,
18073813,The Invisible Man,H.G. Wells,"Wells, H.G.",,"=""""","=""""",3,3.64,Public Domain Book,Kindle Edition,149,2012,1897,2020/03/16,2014/04/30,"classics, fiction, science-fiction, kindle","classics (#57), fiction (#174), science-fiction (#39), kindle (#239)",read,,,,1,,,0,,,,,
9418327,Bossypants,Tina Fey,"Fey, Tina",,"=""""","=""""",3,3.95,Reagan Arthur Books,Kindle Edition,283,2011,2011,,2019/02/17,"biography, humor, nonfiction, audio","biography (#82), humor (#19), nonfiction (#301), audio (#26)",read,,,,1,,,0,,,,,
5659,The Wind in the Willows,Kenneth Grahame,"Grahame, Kenneth",Gillian Avery,"=""0143039091""","=""9780143039099""",3,3.99,Penguin Books,Paperback,197,2005,1908,2019/09/22,2014/02/09,"top-100-lifetime, fiction, classics, disney, made-into-movie, bbc, kindle, library, young-adult, audio","top-100-lifetime (#102), fiction (#120), classics (#34), disney (#1), made-into-movie (#64), bbc (#90), kindle (#246), library (#101), young-adult (#54), audio (#25)",read,,,,1,,,0,,,,,
17401120,The Time Machine,H.G. Wells,"Wells, H.G.",,"=""""","=""""",3,3.89,,Kindle Edition,128,2012,1895,2020/03/14,2017/02/19,"classics, fiction, made-into-movie, science-fiction, kindle","classics (#109), fiction (#322), made-into-movie (#88), science-fiction (#27), kindle (#238)",read,,,,1,,,0,,,,,
45016784,Moral Compass,Danielle Steel,"Steel, Danielle",,"=""""","=""""",2,4.02,Dell,Kindle Edition,288,2020,2020,2020/03/11,2020/02/09,"fiction, library, new","fiction (#495), library (#140), new (#64)",read,,,,1,,,0,,,,,
31409135,The Radium Girls: The Dark Story of America's Shining Women,Kate  Moore,"Moore, Kate",,"=""149264935X""","=""9781492649359""",3,4.15,Sourcebooks,Hardcover,479,2017,2017,2020/03/11,2019/12/28,"award-winning, history, history-of-science, library, nonfiction","award-winning (#81), history (#154), history-of-science (#83), library (#131), nonfiction (#341)",read,,,,1,,,0,,,,,
239399,"The Ghost Brigades (Old Man's War, #2)",John Scalzi,"Scalzi, John",,"=""0765354063""","=""9780765354068""",0,4.10,Tor Books,Paperback,347,2007,2006,,2020/03/07,"to-read, fiction, library, science-fiction, space","to-read (#522), fiction (#502), library (#149), science-fiction (#85), space (#62)",to-read,,,,0,,,0,,,,,
40127349,Golden Child,Claire Adam,"Adam, Claire",,"=""0525572996""","=""9780525572992""",5,3.47,SJP for Hogarth,Hardcover,281,2019,2019,2020/03/06,2019/01/29,"fiction, island, new, emotional, kindle, diversity","fiction (#431), island (#41), new (#35), emotional (#22), kindle (#318), diversity (#15)",read,,,,1,,,0,,,,,
25744928,Deep Work: Rules for Focused Success in a Distracted World,Cal Newport,"Newport, Cal",,"=""1455586692""","=""9781455586691""",0,4.20,Grand Central Publishing,Hardcover,296,2016,2016,,2020/03/05,"to-read, learning, nonfiction, recommended, self-help, library","to-read (#521), learning (#107), nonfiction (#353), recommended (#32), self-help (#22), library (#146)",to-read,,,,0,,,0,,,,,
44153387,The Feather Thief,Kirk Wallace Johnson,"Johnson, Kirk Wallace",,"=""1101981636""","=""9781101981634""",4,4.02,Penguin Books,Paperback,336,2019,2018,2020/03/05,2020/01/02,"biology, brain-scoop, history-of-science, kindle, nonfiction, science","biology (#109), brain-scoop (#4), history-of-science (#84), kindle (#324), nonfiction (#342), science (#214)",read,,,,1,,,0,,,,,
43582376,The Body: A Guide for Occupants,Bill Bryson,"Bryson, Bill",,"=""0385539304""","=""9780385539302""",5,4.31,Doubleday Books,Hardcover,450,2019,2019,2020/03/01,2020/02/22,"biology, library, new, nonfiction, science, history-of-science","biology (#112), library (#143), new (#65), nonfiction (#352), science (#218), history-of-science (#86)",read,Chock full of super cool facts about the body.,,,1,,,0,,,,,
15096164,"Pines (Wayward Pines, #1)",Blake Crouch,"Crouch, Blake",,"=""1612183956""","=""9781612183954""",4,3.92,Thomas & Mercer,Paperback,309,2012,2012,2018/12/20,2018/12/14,"fiction, kindle, made-into-movie, science-fiction, thriller","fiction (#409), kindle (#310), made-into-movie (#125), science-fiction (#63), thriller (#22)",read,"Definitely a page-turner with several unexpected twists. At times the gore was too graphic for my taste, but overall a creepy delight.",,,1,,,0,,,,,
17920175,Wayward (Wayward Pines #2),Blake Crouch,"Crouch, Blake",,"=""1477808701""","=""9781477808702""",4,4.12,Thomas & Mercer,Paperback,298,2013,2013,2020/03/01,2018/12/20,"fiction, made-into-movie, science-fiction, kindle, thriller","fiction (#411), made-into-movie (#126), science-fiction (#62), kindle (#322), thriller (#21)",read,,,,1,,,0,,,,,
51291,How to Lie with Statistics,Darrell Huff,"Huff, Darrell",Irving Geis,"=""0393310728""","=""9780393310726""",0,3.87,W. W. Norton & Company,Paperback,142,1982,1954,,2015/06/14,"highly-recommended, nonfiction, learning, to-read, science, island, st-thomas","highly-recommended (#40), nonfiction (#115), learning (#12), to-read (#311), science (#98), island (#8), st-thomas (#42)",to-read,,,,0,,,0,,,,,
21611,"The Forever War (The Forever War, #1)",Joe Haldeman,"Haldeman, Joe",,"=""0060510862""","=""9780060510862""",4,4.15,Voyager,Paperback,278,2003,1974,2020/02/29,2020/01/07,"award-winning, fiction, science-fiction, st-thomas, space","award-winning (#82), fiction (#487), science-fiction (#80), st-thomas (#7), space (#61)",read,,,,1,,,0,,,,,
3636,"The Giver (The Giver, #1)",Lois Lowry,"Lowry, Lois",,"=""0385732554""","=""9780385732550""",5,4.13,Ember,Paperback,208,2006,1993,2020/02/29,2014/02/09,"top-100-lifetime, fiction, bedroom, banned, favorites, young-adult","top-100-lifetime (#22), fiction (#29), bedroom (#8), banned (#18), favorites (#17), young-adult (#78)",read,,,,2,,,0,,,,,
35959785,"Natural Causes: An Epidemic of Wellness, the Certainty of Dying, and Killing Ourselves to Live Longer",Barbara Ehrenreich,"Ehrenreich, Barbara",,"=""1478961260""","=""9781478961260""",3,3.25,Twelve,Audiobook,,2018,2018,2020/02/29,2020/02/01,"biology, humor, library, nonfiction, science","biology (#111), humor (#37), library (#138), nonfiction (#349), science (#217)",read,,,,1,,,0,,,,,
43923951,Such a Fun Age,Kiley Reid,"Reid, Kiley",,"=""052554190X""","=""9780525541905""",3,3.85,G.P. Putnam's Sons,Hardcover,310,2019,2019,2020/02/16,2020/01/12,"diversity, fiction, library, new, audio, young-adult","diversity (#14), fiction (#491), library (#134), new (#62), audio (#24), young-adult (#77)",read,,,,1,,,0,,,,,
325416,"The Voyages of Doctor Dolittle (Doctor Dolittle, #2)",Hugh Lofting,"Lofting, Hugh",Michael Hague,"=""0060776005""","=""9780060776008""",3,4.00,HarperCollins,Paperback,387,2005,1922,2020/02/16,2017/04/13,"fiction, kindle, made-into-movie, young-adult","fiction (#352), kindle (#243), made-into-movie (#161), young-adult (#76)",read,,,,1,,,0,,,,,
47281,Number the Stars,Lois Lowry,"Lowry, Lois",,"=""0440227534""","=""9780440227533""",4,4.15,Laurel Leaf,Mass Market Paperback,137,1998,1989,2020/02/15,2014/02/09,"fiction, award-winning, library, history, young-adult","fiction (#84), award-winning (#76), library (#139), history (#157), young-adult (#75)",read,,,,1,,,0,,,,,
133518,The Things They Carried,Tim O'Brien,"O'Brien, Tim",,"=""0767902890""","=""9780767902892""",4,4.13,Broadway Books,Paperback,246,1998,1990,2020/02/13,2014/02/09,"top-100-lifetime, fiction, history, banned, award-winning, short-stories, library","top-100-lifetime (#49), fiction (#209), history (#10), banned (#17), award-winning (#27), short-stories (#12), library (#141)",read,,,,1,,,0,,,,,
29947651,"Endurance: A Year in Space, A Lifetime of Discovery",Scott Kelly,"Kelly, Scott",,"=""1524731595""","=""9781524731595""",4,4.26,Alfred A. Knopf,Hardcover,400,2017,2017,2020/02/12,2017/10/15,"biography, nonfiction, science, space, library","biography (#54), nonfiction (#214), science (#163), space (#39), library (#136)",read,,,,1,,,0,,,,,
44767249,She Said: Breaking the Sexual Harassment Story That Helped Ignite a Movement,Jodi Kantor,"Kantor, Jodi",Megan Twohey,"=""0525560343""","=""9780525560340""",4,4.39,Penguin Press,Hardcover,310,2019,2019,2020/02/12,2019/12/24,"audio, award-winning, biography, library, new, nonfiction","audio (#19), award-winning (#80), biography (#98), library (#130), new (#60), nonfiction (#340)",read,,,,1,,,0,,,,,
46065066,"Before and After the Book Deal: A Writer’s Guide to Finishing, Publishing, Promoting, and Surviving Your First Book",Courtney Maum,"Maum, Courtney",,"=""1948226405""","=""9781948226400""",0,4.64,Catapult,Paperback,365,2020,2020,,2020/02/09,"to-read, books-about-books, highly-recommended, humor, learning, nonfiction","to-read (#519), books-about-books (#12), highly-recommended (#148), humor (#38), learning (#106), nonfiction (#351)",to-read,,,,0,,,0,,,,,
41160292,Exhalation: Stories,Ted Chiang,"Chiang, Ted",,"=""""","=""""",5,4.28,Knopf,Kindle Edition,352,2019,2019,2020/02/08,2019/11/22,"fiction, library, new, science-fiction, short-stories","fiction (#470), library (#105), new (#51), science-fiction (#76), short-stories (#3)",read,,,,1,,,0,,,,,
139069,Endurance: Shackleton's Incredible Voyage,Alfred Lansing,"Lansing, Alfred",,"=""078670621X""","=""9780786706211""",0,4.40,Carroll & Graf Publishers,Hardcover,282,1959,1959,,2020/02/05,"to-read, biography, history, nonfiction, ocean","to-read (#518), biography (#105), history (#156), nonfiction (#350), ocean (#70)",to-read,,,,0,,,0,,,,,
608474,"The Sign of Four (Sherlock Holmes, #2)",Arthur Conan Doyle,"Doyle, Arthur Conan",Peter Ackroyd,"=""0140439072""","=""9780140439076""",3,3.94,Penguin Books,Paperback,129,2001,1890,2020/02/02,2015/04/30,"kindle, fiction","kindle (#58), fiction (#259)",read,,,,1,,,0,,,,,
325421,"The Story of Doctor Dolittle (Doctor Dolittle, #1)",Hugh Lofting,"Lofting, Hugh","Michael Hague, Peter Glassman, Patricia C. McKissack, Fredrick L. McKissack","=""0060775971""","=""9780060775971""",2,3.98,HarperCollins,Paperback,144,2005,1920,2020/02/01,2017/04/13,"kindle, fiction, made-into-movie, classics, young-adult","kindle (#234), fiction (#351), made-into-movie (#103), classics (#122), young-adult (#74)",read,,,,2,,,0,,,,,
8664353,"Unbroken: A World War II Story of Survival, Resilience and Redemption",Laura Hillenbrand,"Hillenbrand, Laura",,"=""1400064163""","=""9781400064168""",4,4.37,Random House,Hardcover,492,2010,2010,2020/02/01,2014/02/09,"top-100-lifetime, history, library, biography, nonfiction","top-100-lifetime (#107), history (#5), library (#16), biography (#104), nonfiction (#348)",read,,,,1,,,0,,,,,
11,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",Douglas Adams,"Adams, Douglas",,"=""""","=""""",3,4.22,Del Rey Books,Mass Market Paperback,216,2005,1979,2020/01/31,2014/02/09,"bbc, fiction, humor, science-fiction, space, audio, library","bbc (#86), fiction (#303), humor (#9), science-fiction (#17), space (#21), audio (#23), library (#137)",read,,,,1,,,0,,,,,
10365,Where the Red Fern Grows,Wilson Rawls,"Rawls, Wilson",,"=""0375806814""","=""9780375806810""",3,4.08,Yearling,Mass Market Paperback,272,2000,1961,,2019/11/15,"classics, emotional, fiction, library, made-into-movie, young-adult","classics (#138), emotional (#30), fiction (#469), library (#104), made-into-movie (#146), young-adult (#58)",read,,,,1,,,0,,,,,
