Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
56769577,Fuzz: When Nature Breaks the Law,Mary Roach,"Roach, Mary",,"=""1324001933""","=""9781324001935""",4,3.89,W. W. Norton  Company,Hardcover,308,2021,2021,2021/10/30,2021/08/06,"biology, new, nonfiction, review, science, library","biology (#126), new (#81), nonfiction (#451), review (#131), science (#239), library (#349)",read,,,,1,,,0,,,,,
26530386,"The Vital Question: Energy, Evolution, and the Origins of Complex Life",Nick Lane,"Lane, Nick",,"=""0393352978""","=""9780393352979""",3,4.17,W. W. Norton  Company,Paperback,368,2016,2015,2021/10/23,2016/09/06,"nonfiction, science, library, biology","nonfiction (#144), science (#119), library (#239), biology (#130)",read,,,,1,,,0,,,,,
48839590,The Craft of Science Writing: Selections from The Open Notebook,Siri Carpenter,"Carpenter, Siri",,"=""""","=""""",5,4.62,The Open Notebook,Kindle Edition,,2020,2020,2021/10/21,2021/04/15,"nonfiction, science, st-thomas, books-about-books, read-again, review","nonfiction (#433), science (#231), st-thomas (#71), books-about-books (#20), read-again (#41), review (#140)",read,,,,1,,,0,,,,,
52117860,The Future We Choose: Surviving the Climate Crisis,Christiana Figueres,"Figueres, Christiana",Tom Rivett-Carnac,"=""0525658351""","=""9780525658351""",4,4.11,Knopf Publishing Group,Hardcover,240,2020,2020,2021/10/17,2021/09/19,"climate-change, library, new, nonfiction, review, science","climate-change (#14), library (#350), new (#86), nonfiction (#456), review (#136), science (#244)",read,,,,1,,,0,,,,,
242472,The Black Swan: The Impact of the Highly Improbable,Nassim Nicholas Taleb,"Taleb, Nassim Nicholas","David Chandler, Микола Климчук","=""""","=""""",4,3.95,Random House ,Hardcover,366,2007,2007,2021/10/12,2017/03/07,"nonfiction, science, kindle, review","nonfiction (#172), science (#138), kindle (#193), review (#139)",read,,,,1,,,0,,,,,
21913812,This Changes Everything: Capitalism vs. The Climate,Naomi Klein,"Klein, Naomi",,"=""1451697384""","=""9781451697384""",0,4.16,Simon  Schuster,Hardcover,576,2014,2014,,2021/10/09,"to-read, climate-change, highly-recommended, learning, nonfiction, review","to-read (#374), climate-change (#15), highly-recommended (#115), learning (#99), nonfiction (#460), review (#138)",to-read,,,,0,,,0,,,,,
50705179,Numbers Don't Lie: 71 Things You Need to Know About the World,Vaclav Smil,"Smil, Vaclav",,"=""0241454417""","=""9780241454411""",3,3.88,Viking,Hardcover,384,2020,2020,2021/10/03,2021/08/14,"climate-change, library, new, nonfiction, science","climate-change (#12), library (#343), new (#83), nonfiction (#453), science (#241)",read,,,,1,,,0,,,,,
55921521,What White People Can Do Next: From Allyship to Coalition,Emma Dabiri,"Dabiri, Emma",,"=""006311271X""","=""9780063112711""",5,4.44,Harper Perennial,Paperback,176,2021,2021,2021/10/02,2021/07/15,"diversity, library, new, nonfiction, read-again","diversity (#56), library (#339), new (#78), nonfiction (#445), read-again (#40)",read,,,,1,,,0,,,,,
40536236,Sea People: The Puzzle of Polynesia,Christina Thompson,"Thompson, Christina",,"=""0062060872""","=""9780062060877""",0,4.23,Harper,Hardcover,365,2019,2019,,2021/10/02,"to-read, history, island, kindle, learning, nonfiction, ocean","to-read (#373), history (#196), island (#45), kindle (#355), learning (#98), nonfiction (#458), ocean (#84)",to-read,,,,0,,,0,,,,,
234225,Dune (Dune #1),Frank Herbert,"Herbert, Frank",نادر أسامة,"=""0340839937""","=""9780340839935""",5,4.25,Hodder & Stoughton,Paperback,604,2006,1965,2016/08/21,2014/02/09,"top-100-lifetime, fiction, biology, science-fiction, space, kindle, bbc, award-winning, st-thomas, made-into-movie","top-100-lifetime (#63), fiction (#101), biology (#23), science-fiction (#5), space (#10), kindle (#45), bbc (#37), award-winning (#16), st-thomas (#55), made-into-movie (#178)",read,,,,2,,,0,,,,,
7165300,"The Black Prism (Lightbringer, #1)",Brent Weeks,"Weeks, Brent",,"=""0316075558""","=""9780316075558""",2,4.22,Orbit,Hardcover,629,2010,2010,2021/09/27,2018/04/06,"fiction, fantasy, library, young-adult","fiction (#365), fantasy (#1), library (#267), young-adult (#103)",read,,,,1,,,0,,,,,
18775247,"Mr. Mercedes (Bill Hodges Trilogy, #1)",Stephen King,"King, Stephen",,"=""1476754454""","=""9781476754451""",4,3.98,Scribner,Hardcover,437,2014,2014,2021/09/25,2018/05/18,"award-winning, fiction, library, audio, thriller","award-winning (#42), fiction (#376), library (#64), audio (#33), thriller (#36)",read,,,,1,,,0,,,,,
355697,All Quiet on the Western Front,Erich Maria Remarque,"Remarque, Erich Maria",Arthur Wesley Wheen,"=""0449213943""","=""9780449213940""",3,4.01,Ballantine Books,Mass Market Paperback,296,1987,1929,2021/09/24,2014/02/09,"fiction, classics, history, library","fiction (#97), classics (#30), history (#167), library (#253)",read,,,,1,,,0,,,,,
2165,The Old Man and the Sea,Ernest Hemingway,"Hemingway, Ernest",,"=""0684830493""","=""9780684830490""",4,3.79,Scribner,Hardcover,96,1996,1952,2021/09/17,2014/02/09,"top-100-lifetime, fiction, kindle, short-classics, ocean","top-100-lifetime (#36), fiction (#51), kindle (#220), short-classics (#5), ocean (#83)",read,,,,1,,,0,,,,,
77013,As I Lay Dying,William Faulkner,"Faulkner, William",,"=""""","=""""",3,3.72,Vintage,Paperback,288,1991,1930,2021/09/14,2014/04/30,"classics, fiction, made-into-movie, banned, audio, library","classics (#59), fiction (#175), made-into-movie (#46), banned (#11), audio (#71), library (#297)",read,,,,1,,,0,,,,,
50892360,"Black Sun (Between Earth and Sky, #1)",Rebecca Roanhorse,"Roanhorse, Rebecca",,"=""1534437673""","=""9781534437678""",3,4.23,Saga Press,Hardcover,454,2020,2020,2021/09/11,2021/08/26,"diversity, fantasy, fiction, library, new","diversity (#60), fantasy (#89), fiction (#562), library (#348), new (#85)",read,,,,1,,,0,,,,,
18864,The Rum Diary,Hunter S. Thompson,"Thompson, Hunter S.",,"=""0684856476""","=""9780684856476""",4,3.84,Scribner / Simon & Schuster,Paperback,224,1999,1998,2021/09/09,2018/04/16,"classics, fiction, island, made-into-movie","classics (#120), fiction (#373), island (#24), made-into-movie (#114)",read,,,,1,,,0,,,,,
647942,The Limits to Growth,Donella H. Meadows,"Meadows, Donella H.","Dennis L. Meadows, Jørgen Randers, William W. Behrens III","=""0451057678""","=""9780451057679""",0,4.21,Signet,Paperback,207,1972,1972,,2014/02/09,"to-read, biology, science, classics, history-of-science, nonfiction","to-read (#100), biology (#10), science (#16), classics (#154), history-of-science (#87), nonfiction (#387)",to-read,,,,0,,,0,,,,,
56787154,"Parable of the Talents (Earthseed, #2)",Octavia E. Butler,"Butler, Octavia E.",,"=""""","=""""",4,4.29,Open Road Media,Kindle Edition,434,2012,1998,2021/09/03,2021/08/15,"diversity, fiction, library, science-fiction, award-winning","diversity (#59), fiction (#560), library (#345), science-fiction (#107), award-winning (#115)",read,,,,1,,,0,,,,,
28388895,Grunt: The Curious Science of Humans at War,Mary Roach,"Roach, Mary",,"=""""","=""""",4,3.91,W. W. Norton & Company,Kindle Edition,288,2016,2016,2021/08/28,2021/08/14,"history-of-science, library, nonfiction, review, science, biology","history-of-science (#100), library (#344), nonfiction (#454), review (#133), science (#242), biology (#127)",read,,,,1,,,0,,,,,
2845024,Anathem,Neal Stephenson,"Stephenson, Neal",,"=""0061474096""","=""9780061474095""",0,4.16,William Morrow,Hardcover,937,2008,2008,,2021/08/26,"to-read, fantasy, fiction, library, recommended, science-fiction","to-read (#372), fantasy (#88), fiction (#561), library (#347), recommended (#13), science-fiction (#108)",to-read,,,,0,,,0,,,,,
26856502,"Vengeful (Villains, #2)",V.E. Schwab,"Schwab, V.E.",,"=""""","=""""",3,4.20,Tor,Kindle Edition,462,2018,2018,2021/08/23,2018/12/23,"award-winning, fantasy, fiction, young-adult, library","award-winning (#53), fantasy (#24), fiction (#398), young-adult (#37), library (#346)",read,,,,1,,,0,,,,,
