Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
30971615,This Is Your Brain On Parasites: How Tiny Creatures Manipulate Our Behavior and Shape Society,Kathleen McAuliffe,"McAuliffe, Kathleen",,"=""0544947258""","=""9780544947252""",5,3.97,Mariner Books,Paperback,304,2017,2016,2018/05/30,2018/05/19,"biology, nonfiction, science, review","biology (#78), nonfiction (#217), science (#159), review (#26)",read,"Well-researched and well-written, this book enthralled me with its fascinating examples and thought-provoking theories. Even being a biologist with a baseline level of knowledge of parasitism, I learned so much and thoroughly enjoyed the reading experience.",,,1,0
40127349,Golden Child,Claire Adam,"Adam, Claire",,"=""0525572996""","=""9780525572992""",5,3.45,SJP for Hogarth,Hardcover,281,2019,2019,2020/03/06,2019/01/29,"fiction, island, emotional, kindle, diversity, review","fiction (#413), island (#26), emotional (#21), kindle (#315), diversity (#14), review (#28)",read,,,,1,0
25899336,When Breath Becomes Air,Paul Kalanithi,"Kalanithi, Paul",Abraham   Verghese,"=""""","=""""",5,4.40,Random House,Kindle Edition,208,2016,2016,2019/01/02,2017/01/04,"biography, biology, emotional, nonfiction, science, philosophy, library, review","biography (#36), biology (#62), emotional (#6), nonfiction (#152), science (#120), philosophy (#11), library (#2), review (#24)",read,,,,1,0
17905322,The Martian Chronicles,Ray Bradbury,"Bradbury, Ray",,"=""""","=""""",5,4.15,‎ William Morrow Paperbacks,Kindle Edition,298,2013,1950,2018/03/30,2014/11/04,"fiction, science-fiction, space, kindle, short-classics, philosophy, favorites, short-stories, review","fiction (#202), science-fiction (#9), space (#8), kindle (#267), short-classics (#12), philosophy (#20), favorites (#37), short-stories (#4), review (#22)",read,,,,1,0
6746958,A Short Guide to Writing about Biology,Jan A. Pechenik,"Pechenik, Jan A.",,"=""0205667279""","=""9780205667277""",5,3.76,Pearson,Paperback,288,2019,1987,,2014/04/15,"biology, science, nonfiction, st-thomas, review","biology (#54), science (#103), nonfiction (#125), st-thomas (#6), review (#21)",read,,,,1,0
13839,The Botany of Desire: A Plant's-Eye View of the World,Michael Pollan,"Pollan, Michael",,"=""0375760393""","=""9780375760396""",5,4.06,Random House Trade Paperbacks,Paperback,297,2002,2002,2020/08/30,2017/04/13,"kindle, biology, nonfiction, science, library, review","kindle (#192), biology (#67), nonfiction (#179), science (#140), library (#175), review (#25)",read,,,,1,0
5470,1984,George Orwell,"Orwell, George",,"=""""","=""""",5,4.19,New American Library,Mass Market Paperback,328,1950,1949,,2014/02/09,"classics, fiction, made-into-movie, kindle, favorites, review","classics (#105), fiction (#311), made-into-movie (#87), kindle (#90), favorites (#4), review (#18)",read,,,,1,0
17204679,Man's Search for Meaning,Viktor E. Frankl,"Frankl, Viktor E.",Ilse Lasch,"=""""","=""""",5,4.37,Beacon Press,Kindle Edition,188,2006,1946,2018/05/27,2014/02/09,"top-100-lifetime, biography, history, nonfiction, philosophy, munger, kindle, favorites, want-to-own, review","top-100-lifetime (#73), biography (#32), history (#66), nonfiction (#140), philosophy (#9), munger (#12), kindle (#263), favorites (#54), want-to-own (#1), review (#20)",read,"Viktor Frankl describes in detail the horrors of a concentration camp from the perspective of a survivor, yet somehow also as an objective psychologist forming a theory on humanity’s search for meaning in life. The result is a unique view of this horrifying part of history that educates and makes the reader reconsider how their own experiences relate to perceived purpose in life.",,,1,0
20696006,Being Mortal: Medicine and What Matters in the End,Atul Gawande,"Gawande, Atul",,"=""0805095152""","=""9780805095159""",5,4.49,Metropolitan Books,Hardcover,282,2014,2014,2020/12/28,2020/11/10,"library, nonfiction, philosophy, science, biology, emotional, review","library (#209), nonfiction (#355), philosophy (#46), science (#209), biology (#111), emotional (#45), review (#17)",read,,,,1,0
46065066,"Before and After the Book Deal: A Writer’s Guide to Finishing, Publishing, Promoting, and Surviving Your First Book",Courtney Maum,"Maum, Courtney",,"=""1948226405""","=""9781948226400""",5,4.60,Catapult,Paperback,365,2020,2020,2020/12/16,2020/02/09,"books-about-books, humor, learning, nonfiction, library, review","books-about-books (#12), humor (#35), learning (#48), nonfiction (#312), library (#244), review (#13)",read,,,,1,0
51014619,Good Economics for Hard Times: Better Answers to Our Biggest Problems,Abhijit V. Banerjee,"Banerjee, Abhijit V.",Esther Duflo,"=""""","=""""",5,4.23,PublicAffairs,Kindle Edition,417,2019,2019,2020/11/26,2020/08/21,"library, nonfiction, read-again, review","library (#172), nonfiction (#331), read-again (#22), review (#15)",read,,,,1,0
8855321,"Leviathan Wakes (The Expanse, #1)",James S.A. Corey,"Corey, James S.A.",,"=""1841499889""","=""9781841499888""",5,4.31,Orbit,Paperback,592,2011,2011,2017/04/23,2016/12/27,"fiction, made-into-movie, science-fiction, space, kindle, favorites, read-again, review","fiction (#306), made-into-movie (#84), science-fiction (#24), space (#24), kindle (#87), favorites (#40), read-again (#26), review (#11)",read,,,,1,0
13523061,The Defining Decade: Why Your Twenties Matter - And How to Make the Most of Them Now,Meg Jay,"Jay, Meg",,"=""0446575062""","=""9780446575065""",5,4.11,Twelve,Kindle Edition,241,2012,2012,2015/08/07,2015/07/23,"bedroom, nonfiction, self-help, review","bedroom (#22), nonfiction (#106), self-help (#3), review (#9)",read,,,,1,0
20603758,"Ready Player One (Ready Player One, #1)",Ernest Cline,"Cline, Ernest",,"=""""","=""""",5,4.23,Ballantine Books,Kindle Edition,386,2011,2011,2018/03/18,2018/01/16,"fiction, made-into-movie, science-fiction, kindle, review","fiction (#358), made-into-movie (#98), science-fiction (#48), kindle (#269), review (#12)",read,,,,1,0
18007564,The Martian,Andy Weir,"Weir, Andy",,"=""0804139024""","=""9780804139021""",5,4.42,Ballantine Books,Hardcover,384,2014,2011,2015/10/25,2014/11/22,"fiction, science-fiction, space, made-into-movie, science, kindle, favorites, st-thomas, read-again, review","fiction (#203), science-fiction (#2), space (#9), made-into-movie (#72), science (#102), kindle (#73), favorites (#38), st-thomas (#44), read-again (#30), review (#7)",read,,,,1,0
17910054,The Sixth Extinction: An Unnatural History,Elizabeth Kolbert,"Kolbert, Elizabeth",,"=""0805092994""","=""9780805092998""",5,4.15,Henry Holt and Co. (Georg von Holtzbrinck),Hardcover,336,2014,2014,2014/11/17,2014/03/02,"from-mike, biology, science, nonfiction, award-winning, kindle, favorites, review","from-mike (#10), biology (#20), science (#29), nonfiction (#55), award-winning (#2), kindle (#28), favorites (#31), review (#4)",read,,,,1,0
18170143,An Astronaut's Guide to Life on Earth,Chris Hadfield,"Hadfield, Chris",,"=""0316253014""","=""9780316253017""",5,4.17,"Little, Brown and Company",Hardcover,295,2013,2013,2016/09/05,2014/02/09,"science, space, nonfiction, kindle, biography, favorites, st-thomas, review","science (#77), space (#14), nonfiction (#82), kindle (#83), biography (#33), favorites (#14), st-thomas (#48), review (#1)",read,,,,1,0
13542563,The Ocean of Life: The Fate of Man and the Sea,Callum Roberts,"Roberts, Callum",,"=""067002354X""","=""9780670023547""",5,4.27,Viking,Hardcover,416,2012,2012,2015/08/18,2014/02/09,"ocean, biology, science, nonfiction, favorites, review","ocean (#5), biology (#12), science (#17), nonfiction (#108), favorites (#29), review (#3)",read,,,,1,0
33514,The Elements of Style,William Strunk Jr.,"Jr., William Strunk",E.B. White,"=""""","=""""",5,4.18,Allyn & Bacon,Hardcover,105,1999,1918,2021/01/03,2014/02/09,"classics, nonfiction, kindle, self-help, want-to-own, books-about-books, review","classics (#41), nonfiction (#90), kindle (#340), self-help (#40), want-to-own (#8), books-about-books (#17), review (#2)",read,,,,1,0
14280,Runaway: Stories,Alice Munro,"Munro, Alice",,"=""1400077915""","=""9781400077915""",3,3.98,Vintage Contemporaries,Paperback,335,2005,2004,2021/01/09,2014/06/11,"fiction, library, short-stories, award-winning","fiction (#176), library (#118), short-stories (#7), award-winning (#90)",read,,,,1,0
16650021,"Little House on the Prairie (Little House, #2)",Laura Ingalls Wilder,"Wilder, Laura Ingalls",,"=""1405264144""","=""9781405264143""",4,4.21,Egmont Books (UK),Hardcover,244,2012,1935,2021/01/05,2014/02/09,"top-100-lifetime, fiction, classics, audio, library, childrens","top-100-lifetime (#70), fiction (#104), classics (#31), audio (#69), library (#284), childrens (#41)",read,,,,1,0
21686,Shutter Island,Dennis Lehane,"Lehane, Dennis",,"=""038073186X""","=""9780380731862""",0,4.12,HarperTorch,Mass Market Paperback,369,2004,2003,,2014/02/09,"to-read, fiction, made-into-movie, kindle, horror, thriller","to-read (#55), fiction (#129), made-into-movie (#30), kindle (#177), horror (#26), thriller (#31)",to-read,,,,0,0
1078,"The Good Earth (House of Earth, #1)",Pearl S. Buck,"Buck, Pearl S.","Stephanie Reents, Cynthia Brantley Johnson","=""1416500189""","=""9781416500186""",0,4.00,Howard Publishing Co,Paperback,418,2005,1931,,2014/02/09,"to-read, top-100-lifetime, fiction, audio, library","to-read (#18), top-100-lifetime (#42), fiction (#51), audio (#70), library (#288)",to-read,,,,0,0
23807,"The Silence of the Lambs  (Hannibal Lecter, #2)",Thomas  Harris,"Harris, Thomas",,"=""""","=""""",0,4.25,Arrow Books,Paperback,421,2002,1988,,2014/02/09,"to-read, fiction, made-into-movie, horror, kindle","to-read (#12), fiction (#22), made-into-movie (#9), horror (#22), kindle (#341)",to-read,,,,0,0
8127,"Anne of Green Gables (Anne of Green Gables, #1)",L.M. Montgomery,"Montgomery, L.M.",,"=""0451528824""","=""9780451528827""",0,4.31,Signet,Paperback,320,2003,1908,,2014/02/09,"to-read, fiction, classics, bbc, read-again, audio, library","to-read (#29), fiction (#87), classics (#24), bbc (#31), read-again (#9), audio (#67), library (#282)",to-read,,,,0,0
45016784,Moral Compass,Danielle Steel,"Steel, Danielle",,"=""""","=""""",2,3.98,Dell,Kindle Edition,352,2020,2020,2020/03/11,2020/02/09,"fiction, library, chick-lit","fiction (#471), library (#139), chick-lit (#28)",read,,,,1,0
294035,Frames Of Mind: The Theory Of Multiple Intelligences,Howard Gardner,"Gardner, Howard",,"=""0465025102""","=""9780465025107""",3,3.98,Basic Books,Paperback,496,1993,1983,2014/03/09,2014/02/09,"nonfiction, science","nonfiction (#398), science (#218)",read,,,,1,0
10614,Misery,Stephen King,"King, Stephen",,"=""0450417395""","=""9780450417399""",4,4.22,New English Library,Paperback,370,1988,1987,2014/03/07,2014/02/09,"horror, fiction","horror (#4), fiction (#537)",read,,,,1,0
577537,Romeo and Juliet,William Shakespeare,"Shakespeare, William",,"=""""","=""""",3,3.74,Dover Publications,Paperback,396,1993,1597,2014/02/14,2014/02/13,"classics, fiction","classics (#157), fiction (#536)",read,,,,1,0
8352586,Selection in Natural Populations,Jeffry B. Mitton,"Mitton, Jeffry B.",,"=""019506352X""","=""9780195063523""",4,4.00,Oxford University Press,Hardcover,256,1997,1997,2014/02/13,2014/02/09,"nonfiction, biology","nonfiction (#397), biology (#112)",read,,,,1,0
16158068,Frederick Weyerhaeuser and the American West,Judith Koll Healey,"Healey, Judith Koll",Char Miller,"=""0873518918""","=""9780873518918""",4,3.68,Minnesota Historical Society Press,Paperback,304,2013,2013,2014/01/01,2014/02/09,"history, nonfiction","history (#175), nonfiction (#396)",read,,,,1,0
7663,A Case of Need,Michael Crichton,"Crichton, Michael",Jeffery Hudson,"=""0451210638""","=""9780451210630""",2,3.75,Berkley,Mass Market Paperback,416,2003,1968,,2014/02/09,"thriller, fiction","thriller (#30), fiction (#535)",read,,,,1,0
233818,Island of the Blue Dolphins,Scott O'Dell,"O'Dell, Scott",,"=""0440439884""","=""9780440439882""",3,3.87,Yearling,Paperback,184,1971,1960,,2014/02/09,"fiction, young-adult","fiction (#534), young-adult (#95)",read,,,,1,0
41865,"Twilight (The Twilight Saga, #1)",Stephenie Meyer,"Meyer, Stephenie",,"=""0316015849""","=""9780316015844""",2,3.65,"Little, Brown and Company",Paperback,498,2006,2005,,2014/02/09,"fiction, fantasy, chick-lit","fiction (#533), fantasy (#79), chick-lit (#27)",read,,,,1,0
24583,The Adventures of Tom Sawyer,Mark Twain,"Twain, Mark","Guy Cardwell, John Seelye, Amanda Lee, Mark Hallaq","=""""","=""9780143039563""",3,3.92,Penguin Classics,Paperback,244,2006,1876,,2014/02/09,"classics, fiction, young-adult","classics (#156), fiction (#532), young-adult (#94)",read,,,,1,0
49041,"New Moon (The Twilight Saga, #2)",Stephenie Meyer,"Meyer, Stephenie",Sylke Hachmeister,"=""""","=""""",1,3.60,"Little, Brown and Company",Hardcover,563,2006,2006,,2014/02/09,"fiction, fantasy, chick-lit","fiction (#531), fantasy (#78), chick-lit (#26)",read,,,,1,0
7667,Airframe,Michael Crichton,"Crichton, Michael",,"=""0099556316""","=""9780099556312""",3,3.74,Arrow Books,Paperback,431,2006,1996,,2014/02/09,"fiction, thriller","fiction (#530), thriller (#28)",read,,,,1,0
348573,"The Borrowers (The Borrowers, #1)",Mary Norton,"Norton, Mary","Diana Stanley, Beth Krush, Joe Krush, Leonard S. Marcus","=""0152047379""","=""9780152047375""",4,4.03,Clarion Books,Paperback,180,2003,1952,,2014/12/18,"bedroom, fiction, childrens","bedroom (#6), fiction (#214), childrens (#40)",read,,,,1,0
785453,A Single Shard,Linda Sue Park,"Park, Linda Sue",,"=""0440418518""","=""9780440418511""",3,3.94,Yearling,Paperback,192,2003,2001,,2014/02/09,"fiction, diversity","fiction (#228), diversity (#38)",read,,,,1,0
976,Deception Point,Dan       Brown,"Brown, Dan",,"=""0671027387""","=""9780671027384""",3,3.76,Pocket Books,Paperback,556,2002,2001,,2014/02/09,"thriller, fiction","thriller (#27), fiction (#529)",read,,,,1,0
612512,The Silent World,Jacques-Yves Cousteau,"Cousteau, Jacques-Yves",Frédéric Dumas,"=""1590171136""","=""9781590171134""",5,4.27,New York Review of Books,Paperback,266,2004,1953,,2014/02/09,"favorites, nonfiction, ocean","favorites (#30), nonfiction (#395), ocean (#80)",read,,,,1,0
3063499,The Lucky One,Nicholas Sparks,"Sparks, Nicholas",,"=""0446579939""","=""9780446579933""",3,4.13,Grand Central Publishing,Hardcover,326,2009,2007,,2014/02/09,"chick-lit, fiction","chick-lit (#21), fiction (#528)",read,,,,1,0
19543,Where the Wild Things Are,Maurice Sendak,"Sendak, Maurice",,"=""0099408392""","=""9780099408390""",4,4.25,Red Fox,Paperback,38,2000,1963,,2014/02/09,"childrens, fiction","childrens (#38), fiction (#527)",read,,,,1,0
207153,"Shiloh (Shiloh, #1)",Phyllis Reynolds Naylor,"Naylor, Phyllis Reynolds",,"=""0689862229""","=""9780689862229""",3,3.96,Aladdin,Paperback,145,2003,1991,,2014/02/09,"fiction, childrens","fiction (#229), childrens (#37)",read,,,,1,0
201341,"Mossflower (Redwall, #2)",Brian Jacques,"Jacques, Brian",,"=""0441005764""","=""""",4,4.12,ACE Books,Mass Market Paperback,373,1998,1988,,2014/02/09,"fiction, guestroom, young-adult","fiction (#257), guestroom (#14), young-adult (#93)",read,,,,1,1
233093,"The Cat in the Hat (The Cat in the Hat, #1)",Dr. Seuss,"Seuss, Dr.",,"=""039480001X""","=""9780394800011""",4,4.19,Random House Books for Young Readers,Hardcover,61,1985,1957,,2014/02/09,"childrens, fiction","childrens (#36), fiction (#526)",read,,,,1,0
113946,How the Grinch Stole Christmas!,Dr. Seuss,"Seuss, Dr.",,"=""0007173040""","=""9780007173044""",5,4.38,Harper Collins Children's Books,Hardcover,64,2004,1957,,2014/02/09,"childrens, fiction","childrens (#35), fiction (#525)",read,,,,1,0
49436,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,Greg Mortenson,"Mortenson, Greg",David Oliver Relin,"=""0143038257""","=""9780143038252""",3,3.66,Penguin ,Paperback,349,2007,,,2014/02/09,nonfiction,nonfiction (#394),read,,,,1,0
6310,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0142403881""","=""9780142403884""",4,4.16,Puffin Books,Paperback,176,2005,1964,,2014/02/09,"bbc, fiction, childrens","bbc (#2), fiction (#263), childrens (#34)",read,,,,1,0
